DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,T4,Departure,International,11604
09/10/2021 06:01:13 AM,08/01/2021 12:00:00 AM,T1,Arrival,Domestic,241308
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,TBIT West Gates,Departure,International,95568
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,International,262
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,T8,Departure,Domestic,89724
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,International,260
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,International,164
09/10/2021 06:01:13 AM,08/01/2021 12:00:00 AM,T6,Arrival,International,28289
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T1,Departure,Domestic,258568
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,TBIT West Gates,Departure,Domestic,69662
08/10/2021 12:12:41 PM,07/01/2021 12:00:00 AM,TBIT West Gates,Departure,Domestic,70992
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,T4,Arrival,Domestic,295386
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T7,Arrival,International,32921
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T2,Departure,Domestic,444778
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T4,Departure,International,19375
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T8,Arrival,Domestic,98709
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T4,Arrival,Domestic,306871
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T6,Arrival,International,24028
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,TBIT West Gates,Departure,International,85756
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T5,Departure,International,15348
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T4,Departure,Domestic,294223
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T2,Departure,Domestic,413186
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,TBIT,Departure,Domestic,95747
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T2,Arrival,International,10585
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T7,Arrival,Domestic,257347
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T8,Departure,Domestic,99957
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T5,Departure,Domestic,327399
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T7,Departure,International,28096
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,T7,Departure,Domestic,256571
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T5,Arrival,Domestic,329134
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T6,Departure,International,57937
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T5,Arrival,Domestic,324750
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T6,Departure,Domestic,162541
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,TBIT,Departure,International,196044
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T2,Departure,International,26293
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,T6,Arrival,Domestic,162537
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,TBIT West Gates,Arrival,International,93469
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,TBIT West Gates,Departure,Domestic,60385
01/01/2022 12:00:11 AM,11/01/2021 12:00:00 AM,TBIT,Arrival,Domestic,20459
12/10/2021 06:01:09 AM,11/01/2021 12:00:00 AM,TBIT West Gates,Arrival,Domestic,59723
04/01/2022 12:00:18 AM,01/01/2022 12:00:00 AM,T6,Arrival,Domestic,122486
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T5,Arrival,Domestic,268922
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T2,Departure,Domestic,333000
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T2,Arrival,International,7456
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,TBIT,Departure,Domestic,115690
04/01/2022 12:00:18 AM,12/01/2021 12:00:00 AM,TBIT,Arrival,International,326225
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T8,Departure,Domestic,80518
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T1,Departure,Domestic,205315
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T7,Departure,International,24602
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T7,Departure,Domestic,231989
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T2,Arrival,Domestic,468719
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,211
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T1,Arrival,Domestic,206318
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T6,Arrival,International,17819
04/01/2022 12:00:18 AM,12/01/2021 12:00:00 AM,TBIT,Departure,International,260007
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T8,Arrival,Domestic,81788
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,30581
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T2,Departure,International,24891
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T4,Departure,Domestic,198119
04/01/2022 12:00:18 AM,01/01/2022 12:00:00 AM,T5,Departure,Domestic,231654
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,TBIT,Departure,International,313327
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T4,Departure,International,15321
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T6,Arrival,Domestic,127021
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,73794
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T6,Departure,International,45813
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,TBIT,Departure,International,176064
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,44888
04/01/2022 12:00:18 AM,01/01/2022 12:00:00 AM,T5,Arrival,Domestic,247862
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T5,Departure,International,11551
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,T2,Departure,International,41050
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T8,Arrival,Domestic,80259
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T6,Arrival,International,24862
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T7,Arrival,Domestic,231280
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T1,Arrival,Domestic,228058
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T7,Departure,Domestic,227529
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T7,Departure,International,22492
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T5,Arrival,Domestic,338284
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T2,Arrival,International,8637
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T5,Departure,Domestic,343149
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T4,Arrival,Domestic,252351
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T4,Departure,Domestic,248770
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T7,Arrival,International,28496
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT West Gates,Arrival,International,88769
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT,Arrival,Domestic,18536
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT West Gates,Departure,Domestic,17359
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T2,Arrival,Domestic,440732
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T8,Departure,Domestic,88588
11/01/2021 12:00:16 AM,08/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,65737
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT,Arrival,International,230409
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T1,Departure,Domestic,226656
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,57590
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T2,Departure,International,23103
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T5,Departure,International,10672
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,56875
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T8,Arrival,International,50
11/01/2021 12:00:16 AM,08/01/2021 12:00:00 AM,TBIT West Gates,Arrival,International,110010
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT,Departure,International,154368
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT West Gates,Departure,International,72674
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T6,Arrival,Domestic,150138
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT West Gates,Arrival,Domestic,18092
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T4,Departure,International,11760
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T8,Departure,International,5626
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,TBIT,Departure,Domestic,97788
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,T6,Departure,Domestic,148632
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T6,Departure,International,49269
10/10/2021 06:01:09 AM,09/01/2021 12:00:00 AM,T2,Departure,Domestic,370224
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,126059
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T5,Arrival,Domestic,324396
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T2,Departure,Domestic,405746
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T7,Arrival,Domestic,284612
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,TBIT West Gates,Departure,Domestic,63451
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T4,Arrival,Domestic,310301
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T2,Departure,International,39744
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T8,Departure,International,6748
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T6,Departure,Domestic,170570
01/10/2022 06:01:08 AM,12/01/2021 12:00:00 AM,T1,Arrival,Domestic,260752
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T8,Arrival,Domestic,96650
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T5,Departure,International,19058
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,TBIT West Gates,Arrival,International,96587
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,International,160
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T6,Arrival,Domestic,172980
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T2,Arrival,Domestic,474296
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T7,Arrival,International,37942
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T4,Departure,International,19959
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T6,Arrival,International,24868
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,TBIT West Gates,Departure,International,104874
01/10/2022 06:01:08 AM,12/01/2021 12:00:00 AM,T2,Arrival,International,12324
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T7,Departure,Domestic,282827
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T2,Departure,International,34703
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,TBIT,Departure,Domestic,123332
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,TBIT West Gates,Arrival,Domestic,62744
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,TBIT,Arrival,Domestic,32218
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,International,76
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T8,Departure,Domestic,100596
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T4,Departure,Domestic,287448
01/10/2022 06:01:08 AM,12/01/2021 12:00:00 AM,T8,Arrival,International,881
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T7,Departure,International,39442
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T7,Departure,International,34317
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,64296
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T5,Departure,Domestic,317827
01/31/2022 03:01:29 PM,12/01/2021 12:00:00 AM,T6,Departure,International,69933
01/10/2022 06:01:08 AM,12/01/2021 12:00:00 AM,T1,Departure,Domestic,260604
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,44297
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,T3,Arrival,Domestic,229026
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T7,Arrival,International,24288
04/01/2022 12:00:18 AM,01/01/2022 12:00:00 AM,T6,Departure,Domestic,117510
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T8,Departure,International,3947
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T4,Arrival,Domestic,213736
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,162
04/01/2022 12:00:18 AM,02/01/2022 12:00:00 AM,T6,Departure,Domestic,124338
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,T8,Arrival,International,1563
03/10/2022 06:01:10 AM,02/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,73889
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T5,Departure,Domestic,327903
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,11143
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,TBIT,Departure,Domestic,105930
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T4,Departure,International,21743
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,48913
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,65950
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T2,Arrival,International,16950
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T5,Departure,International,20064
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T5,Arrival,International,203
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,101
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T7,Arrival,International,40067
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T8,Arrival,Domestic,108998
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T7,Departure,Domestic,301724
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,113365
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T8,Arrival,International,1855
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T4,Arrival,International,2368
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,47681
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T8,Departure,Domestic,103097
05/10/2022 06:01:09 AM,04/01/2022 12:00:00 AM,T2,Arrival,Domestic,508216
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T6,Arrival,Domestic,158581
06/01/2022 12:00:23 AM,04/01/2022 12:00:00 AM,T6,Departure,Domestic,159204
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T6,Arrival,International,31909
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T4,Departure,Domestic,251447
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T4,Departure,International,21817
05/01/2022 12:00:25 AM,11/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,61278
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T8,Departure,Domestic,101679
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,25335
05/01/2022 12:00:25 AM,02/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,35836
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,50431
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T1,Departure,Domestic,251341
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T6,Arrival,Domestic,160127
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T5,Departure,Domestic,335678
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T7,Arrival,Domestic,297981
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T2,Departure,International,31332
05/01/2022 12:00:25 AM,01/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,42825
05/01/2022 12:00:25 AM,12/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,55132
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,61697
05/01/2022 12:00:25 AM,12/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,55477
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,TBIT West Gates,Departure,International,104597
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T8,Departure,International,9348
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T7,Arrival,International,35809
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T2,Arrival,International,10443
05/01/2022 12:00:25 AM,11/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,59923
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T2,Arrival,Domestic,507282
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T1,Arrival,Domestic,247346
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T7,Departure,Domestic,302807
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T5,Departure,International,18226
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,TBIT,Departure,Domestic,131714
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,50401
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T6,Departure,International,68893
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,246
05/01/2022 12:00:25 AM,02/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,35075
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T4,Arrival,Domestic,272659
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,103126
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,TBIT,Departure,International,256488
05/01/2022 12:00:25 AM,10/01/2021 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,68769
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,207
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T6,Departure,Domestic,160141
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T2,Departure,Domestic,443443
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T8,Arrival,Domestic,98568
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T7,Departure,International,33238
05/01/2022 12:00:25 AM,01/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,43327
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,T6,Departure,International,81325
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,61459
05/01/2022 12:00:25 AM,10/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,70490
04/10/2022 06:01:09 AM,03/01/2022 12:00:00 AM,T8,Arrival,International,2129
05/01/2022 12:00:25 AM,03/01/2022 12:00:00 AM,T5,Arrival,Domestic,331694
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T4,Departure,International,19087
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T8,Departure,International,8112
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,63611
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,TBIT,Departure,Domestic,72553
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,59230
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,TBIT,Arrival,Domestic,35139
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T7,Arrival,Domestic,292955
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,70125
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T5,Departure,International,17472
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T7,Departure,International,43501
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,143995
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,56
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T8,Departure,Domestic,113951
06/10/2022 06:01:10 AM,05/01/2022 12:00:00 AM,T2,Arrival,International,20329
06/10/2022 06:01:10 AM,05/01/2022 12:00:00 AM,T1,Departure,Domestic,312504
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T7,Arrival,International,43958
06/10/2022 06:01:10 AM,05/01/2022 12:00:00 AM,T1,Arrival,Domestic,318837
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,180
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T5,Arrival,International,107
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T4,Arrival,Domestic,227153
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T6,Departure,International,83131
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T2,Departure,International,41539
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T7,Departure,Domestic,296614
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T5,Departure,Domestic,405253
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,TBIT,Departure,Domestic,141132
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,TBIT West Gates,Arrival,Domestic,72336
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T6,Departure,Domestic,164558
04/01/2023 12:01:02 AM,12/01/2022 12:00:00 AM,T7,Arrival,International,45004
06/10/2022 06:01:10 AM,05/01/2022 12:00:00 AM,T8,Arrival,International,2629
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T5,Arrival,Domestic,415442
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T6,Arrival,Domestic,157385
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T8,Arrival,Domestic,120891
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T4,Departure,Domestic,195182
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,T6,Arrival,International,42268
07/01/2022 12:00:22 AM,05/01/2022 12:00:00 AM,TBIT,Departure,International,357948
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T1,Arrival,Domestic,287037
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,International,201
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T5,Arrival,Domestic,390089
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T6,Arrival,International,49552
07/28/2022 09:31:00 AM,05/01/2022 12:00:00 AM,T4,Arrival,International,3300
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T4,Arrival,Domestic,230482
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T6,Departure,Domestic,171143
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T6,Departure,International,100055
07/28/2022 09:31:00 AM,05/01/2022 12:00:00 AM,T3,Departure,Domestic,11849
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T8,Departure,Domestic,131788
04/01/2023 12:01:02 AM,02/01/2023 12:00:00 AM,T5,Departure,International,7834
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,56201
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T2,Arrival,Domestic,491794
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T7,Departure,International,60614
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T8,Arrival,Domestic,128039
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,56860
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T3,Departure,Domestic,74645
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,TBIT West Gates,Arrival,International,154839
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,TBIT West Gates,Departure,Domestic,95327
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,TBIT,Departure,Domestic,121079
07/10/2022 06:01:12 AM,06/01/2022 12:00:00 AM,T8,Arrival,International,548
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,Miscellaneous Terminal,Departure,International,307
07/28/2022 09:31:00 AM,06/01/2022 12:00:00 AM,T7,Arrival,International,63226
07/28/2022 09:31:00 AM,05/01/2022 12:00:00 AM,T2,Arrival,Domestic,517964
